comments,price,storeName,title
7,929.00,拍拍严选尖货旗舰店,【焕新机】 Apple 苹果8 iPhone 8 4G通 4.7英寸 二手苹果手机 手机 深空灰 64G
0,10499.00,四川联通京东自营旗舰店,Apple iPhone 13 Pro Max (A2644) 512GB 苍岭绿色 支持移动联通电信5G 双卡双待手机
500+,2958.00,在一起二手手机专营店,Apple iPhone 12mini(A2400)苹果12mini 5G二手苹果手机 准新 绿色 256G 全网通（99新）
2000+,3399.00,果粉二手手机专营店,Apple iPhone x XSmax(A2104)苹果x xs max国行二手手机 深空灰 512G全网通【充电套装】 准新
200+,5099.00,在一起二手手机专营店,Apple 苹果 13 iPhone 13 二手手机 二手苹果手机 星光色 256G 全网通 准新
2000+,4999.00,果粉二手手机专营店,Apple iPhone 12ProMax(A2412)苹果12ProMax5G二手 石墨色 128G全网通【20W PD闪充】 95成新
500+,2529.00,果粉二手手机专营店,Apple iPhone 11 (A2223) 苹果11双卡双待二手手机95新 绿色『全原装精品』 128G全网通『赠充电套装』
0,4988.00,浩跃优品二手手机专营店,苹果13 Apple iPhone 13 (A2634) 5G手机 95新 双卡双待 二手手机 粉色 256GB 95新
3,8999.00,友有严选二手手机专营店,Apple苹果13 iPhone 13 Pro苹果13Pro 二手5G双卡双待手机 学生机 石墨色 1T 全网通 配20WPD快充 官方电池100 95成新
200+,979.00,乐亨优品二手商品专营店,Apple iPhone 7苹果7二手手机国行全网通 4.7英寸二手苹果手机 玫瑰金 128G 99新
100+,3749.00,机淘淘二手商品专营店,苹果 Apple iPhone 11 Pro Max 苹果11 Pro Max 4G全网通 二手手机 暗夜绿 【99新】256G【电池健康度100】
2000+,4999.00,果粉二手手机专营店,Apple iPhone 12ProMax(A2412)苹果12ProMax5G二手 石墨色 128G全网通【20W PD闪充】 95成新
500+,2529.00,果粉二手手机专营店,Apple iPhone 11 (A2223) 苹果11双卡双待二手手机95新 绿色『全原装精品』 128G全网通『赠充电套装』
0,4988.00,浩跃优品二手手机专营店,苹果13 Apple iPhone 13 (A2634) 5G手机 95新 双卡双待 二手手机 粉色 256GB 95新
3,8999.00,友有严选二手手机专营店,Apple苹果13 iPhone 13 Pro苹果13Pro 二手5G双卡双待手机 学生机 石墨色 1T 全网通 配20WPD快充 官方电池100 95成新
200+,979.00,乐亨优品二手商品专营店,Apple iPhone 7苹果7二手手机国行全网通 4.7英寸二手苹果手机 玫瑰金 128G 99新
92,3168.00,友有严选二手手机专营店,Apple 苹果11Pro 二手苹果手机 iPhone 11 Pro二手非5G手机双卡双待 暗夜绿色 95新 64G （20WPD快充）
500+,3279.00,考拉严选二手商品专营店,Apple iPhone 13 MINI苹果13mini二手苹果手机全网通5G 二手手机 国行 午夜色 128G【9新】
200+,3599.00,华语二手手机专营店,苹果12二手 Apple iPhone 12 二手手机 5G手机 国行双卡双待 全网通 白色 256GB 9成新
67,2889.00,凯旋通二手手机专营店,Apple 苹果 iPhone 12 MINI 二手手机 苹果手机 国行原装 95新 红色 128GB
1,12999.00,四川联通京东自营旗舰店,Apple iPhone 13 Pro Max (A2644) 1TB 银色 支持移动联通电信5G 双卡双待手机【快充套餐】
2,3499.00,辉翔严选二手手机专营店,Apple iPhone 12 苹果12 二手苹果手机 国行全网通 5G双卡双待 二手手机 白色 128G 全网通（品牌电池100%效率+快充） 99成新
9,3331.00,逛逛二手手机专营店,二手 苹果Apple iPhone 12 手机 游戏 95新-紫色 128G 国行全网通 双卡
100+,3998.00,万事达二手手机专营店, iPhone 11ProMax 苹果11PM 国行全网通双卡双待游戏手机工作机学生机二手苹果手机95新 墨绿 512GB 全网通
2000+,2699.00,果粉二手手机专营店,Apple iPhone 11 (A2223) 苹果11双卡双待二手手机 紫色 128G全网通【充电套装】 99成新
100+,4688.00,万事达二手手机专营店,Apple iPhone 苹果12Pro 二手手机 支持移动联通电信5G 双卡 工作机备用机拍照性能机 海蓝色 256GB 【5G全网通 评价有礼】 99成新
100+,1399.00,机淘淘二手商品专营店,Apple iPhone 8 Plus 苹果8P 4G全网通  5.5英寸屏幕 二手手机 95新 深空灰色 64G全网通【电池100%】
500+,5999.00,爱相随二手手机专营店,Apple iPhone 12mini 苹果12mini二手苹果12mini 二手手机 准新 红色 256G 全网通【电池效率100%】
200+,2519.00,典匠二手手机专营店,【已验机】苹果 Apple iPhone XS MAX 苹果XS MAX 二手手机 大陆国行 灰色 256GB【送充电器+壳膜】
53,3339.00,机淘淘二手商品专营店,苹果 Apple iPhone 11 Pro Max 苹果11 Pro Max 苹果二手手机 深空灰 【95新】64G【电池健康度100】
32,3616.00,京优客二手手机专营店,苹果 Apple iPhone 11ProMax 苹果11PM 国行原装二手手机 双卡全网通 游戏手机 暗夜绿色[赠配件] 256G全网通 95成新
500+,1098.00,荣盛优品二手手机专营店,苹果8plus Apple iPhone 8plus 二手苹果手机 二手95新 深空灰 9新 64G【电池100%】全网通
100+,2079.00,机淘淘二手商品专营店,Apple iPhone XR 苹果XR 国行苹果二手机 双卡双待 A12处理器 二手手机 99新 蓝色 128GB【电池100充电循环】
2,7349.00,京优客二手手机专营店,苹果13Pro Max Apple iPhone 13ProMax 5G手 二手手机 国行通 5G 远峰蓝色 256GB全网通 99成新
6,4709.00,发靓机优品二手手机专营店,Apple iPhone 13mini 二手国行手机  二手苹果
500+,1189.00,首昕二手手机专营店,【焕新机】苹果 8Plus iPhone 8P  备用手机 游戏手机 （品牌电池100＋品牌屏幕） 金色【赠：5件套】 64G 95新
17,2949.00,机淘淘二手商品专营店,苹果 Apple iPhone 11 Pro Max 苹果11 Pro Max 4G苹果二手手机 深空灰 【9成新】64G 全网通
500+,2749.00,机淘淘二手商品专营店,Apple iPhone 11 Pro 苹果11 Pro 苹果二手手机  4G全网通二手手机 99新 深空灰 64G【电池健康度100】
6,8249.00,在一起二手手机专营店,Apple iPhone 14 Pro (A2892)  支持移动联通电信5G 双卡双待二手手机 深空黑色 256GB【官方在保200天】 准新
85,3899.00,在一起二手手机专营店,Apple 苹果13Mini iPhone 13Mini 二手手机 二手苹果手机 粉色 128G 全网通 99成新
1000+,1778.00,无忧二手手机专营店,苹果8Plus手机 Apple iPhone 8Plus 苹果8P 二手苹果手机 国行95新 深空灰色 95新 256G
100+,2939.00,盛邦二手手机专营店,苹果12二手 Apple iPhone 12 苹果12 二手苹果手机   5G手机 蓝色 99新  64G 【品牌电池100+20W快充】
3,4109.00,星潮二手手机专营店,Apple iPhone 13 苹果13二手苹果手机国行全网通5G手机 蓝色 128G全网通 95新
0,5488.00,乐亨优品二手商品专营店,Apple iPhone 14 二手手机  支持移动联通电信5G 双卡双待苹果手机 蓝色 6G+128G 在保 99成新
0,2199.00,星期八二手手机专营店,苹果 Apple 苹果XR 二手手机 iPhone xr  国行通 二手苹果手机 99新 黑色[赠配件] 128G全网通 99新
100+,6539.00,氧播旗舰店,Apple 苹果 iPhone 14 (A2884)苹果14 全网通 5G手机 星光色 256G 套装一：官方标配
3,6409.00,俊起飞扬专营店,APPLE 苹果 iPhone 11 Pro 移动联通电信4G手机 11pro 可合约 银色 256GB
72,2358.00,友有严选二手手机专营店,Apple 苹果XsMax 二手苹果手机 iPhone Xs Max 二手非5G手机 学生机 备用机 金色 99新 64G
31,1599.00,发靓机优品二手手机专营店,Apple iPhone 苹果 二手手机
7,5549.00,在一起二手手机专营店,Apple iPhone 12 Pro Max 苹果12ProMax 5G 二手手机 二手苹果手机 金色 512GB 全网通  9成新
2,7230.00,星潮二手手机专营店,Apple iPhone 13Pro 苹果13Pro二手苹果5G手机 国行双卡双待 远峰蓝色 512G全网通 99新
2000+,1499.00,果粉二手手机专营店,Apple iPhone X XR (A2108) 苹果xr国行通双卡双待二手手机 红色 64G全网通【充电套装】 95成新
0,1258.00,众致优品二手手机专营店,苹果8plus Apple国行二手游戏手机 iPhone 8Plus 智能备用机
88,5599.00,京品严选二手手机专营店,Apple iPhone 12ProMax 苹果12ProMax 5G双卡全网通 二手苹果手机 99新 深海蓝 256G 全网通
35,1929.00,机淘淘二手商品专营店,Apple iPhone XR 苹果XR 国行苹果二手机 A12处理器 双卡双待 二手手机 99新 红色 128GB
1,10799.00,四川联通京东自营旗舰店,Apple iPhone 13 Pro Max (A2644) 256GB 石墨色 支持移动联通电信5G 双卡双待手机【快充套餐】
1,6699.00,未解之谜手机专营店,Apple 苹果 iPhone 14（A2884）5G双卡双待手机 午夜色 全网通 256GB 官方标配
0,3549.00,在一起二手手机专营店,Apple iPhone 12 苹果12 二手苹果手机 二手5G手机
70,2199.00,机淘淘二手商品专营店,Apple iPhone XS Max 苹果Xs Max 6.5英寸 A12 苹果二手手机 99新 深空灰色 64GB
200+,1598.00,荣盛优品二手手机专营店,苹果8plus Apple iPhone 8plus 二手苹果手机 二手9成新 深空灰 256G【电池100%】全网通
27,3687.00,真不同二手商品专营店,Apple iPhone X 二手苹果X 二手手机 大陆国行移动联通电信4G手机 9成新 深空灰 256G【白条分期6期免息 0首付】
26,5698.00,友有严选二手手机专营店,Apple 苹果12 ProMax二手苹果手机 iPhone 12 ProMax 二手5G手机 石墨色 256G 全网通 配20W PD快充 9成新
57,4888.00,京融二手商品专营店,Apple iPhone 12 Pro Max 苹果12ProMax 国行双卡二手苹果手机 6.7英寸 海蓝色 128G全网通 9成新
74,8599.00,布爷3C数码买手店,Apple 苹果 iPhone 14系列手机14 Pro 14 ProMax 5G全网通双卡双待手机
3,5599.00,发靓机优品二手手机专营店,Apple iPhone 14  二手手机  国行全网通5G版 双卡双待 二手手机 星光色 6G+128G 99成新
0,7900.00,柑恒通讯香港手机买手店,Apple/ iPhone 苹果
100+,999.00,机淘淘二手商品专营店,Apple iPhone 7 Plus 苹果7P 苹果二手手机 国行4G全网通 二手手机 95新 磨砂黑 128G全网通【电池100%】
23,6049.00,乐亨优品二手商品专营店,苹果 iPhone 12 Pro Max 6.7英寸 国行全网通 5G 双卡双待手机 二手手机 海蓝色 6G+512G 全网通 95成新
2000+,3299.00,果粉二手手机专营店,Apple iPhone 11 Pro (A2217) 苹果11Pro二手手机 金色 256G全网通【20W PD闪充】 95成新
2,2999.00,新扬二手手机专营店,Apple iPhone Xs max X 苹果xsmax 二手手机 苹果手机
200+,4399.00,忠诚优品二手手机专营店,Apple iPhone 12Pro（A2408）苹果12 Pro 国行二手原装手机 二手95新 石墨色 128GB 全网通
11,4841.00,逛逛二手手机专营店,二手 苹果Apple iPhone 12 Pro Max 手机 游戏 95新-银/白色 128G 国行全网通5G
100+,1929.00,首昕二手手机专营店,Apple 苹果 iPhone XR (A2108)苹果 xr国行全网通双卡双待二手手机 二手95新 黑色【赠:5件套】 128G
100+,1919.00,首昕二手手机专营店,Apple 苹果 iPhone XR二手苹果手机 xr二手手机国行原装手机 全网通双卡双待 二手9新 银色【赠:5件套】 128GB
1,9599.00,乐卞通讯专营店,Apple 苹果 Apple iPhone 14 Pro 新品苹果灵动岛手机 全网通5G双卡双待手机 暗紫色 256GB
200+,1898.00,臻选优品二手商品专营店,Apple iPhone X 苹果X 二手苹果手机 手机 二手9成新 深空灰 64G-更换第三方电池
7,2158.00,星潮二手手机专营店,苹果 iPhone SE3代  国行全网通 二手苹果PhoneSE3代 二手手机 午夜色 64G全网通 95新
80,1888.00,乐亨优品二手商品专营店,苹果xr Apple iPhone XR 双卡双待 国行全网通 二手手机 白色  64G全网通 99成新
33,1349.00,机淘淘二手商品专营店,Apple iPhone SE 2 苹果se2 国行 A13处理器 苹果二手机  二手手机 99新 黑色 （99新）128GB
1,7399.00,好机汇手机专营店,Apple 苹果 iPhone 14 Plus (A2888) 支持移动联通电信5G 双卡双待手机 星光色 256G【90天碎屏保】
81,3869.00,在一起二手手机专营店,Apple iPhone 13 mini (A2629) 13 mini 二手5G手机 99成新 蓝色 256G 全网通
100+,6599.00,氧播旗舰店,Apple 苹果 iPhone 14Plus (A2888)移动电信联通5G手机 紫色 128G 套装一：官方标配
200+,5899.00,双果数码二手手机旗舰店,Apple iPhone 14 (A2884) 支持移动联通电信5G 双卡双待手机 午夜黑 128G全网通 未拆封未使用
1,579.00,机淘淘二手商品专营店,Apple iPhone 苹果6s/苹果6s plus 二手手机 国行4G全网通 备用机 4G手机 金色
1,9359.00,八连星手机专营店,苹果（Apple） iPhone 13 Pro (A2639)   支持移动联通电信5G 双卡双待 石墨色 256GB
0,10647.00,云南联通京东自营旗舰店,Apple iPhone 13 Pro Max (A2644) 256GB 金色 支持移动联通电信全网通 双卡双待5G手机 AC+1年延保套装版
6,2099.00,越信二手手机专营店,苹果11 Apple iPhone 11 游戏手机 二手苹果手机 黑色 64G 95成新
100+,999.00,果粉二手手机专营店,Apple iPhone 8(A1863)苹果8游戏二手手机9成新 银色 64G通『赠充电套装』
21,11599.00,云南联通京东自营旗舰店,Apple iPhone 14 Pro (A2892) 512GB 深空黑色 支持移动联通电信5G 双卡双待手机【快充套装】
500+,4219.00,豪机汇二手手机专营店,苹果13 Apple iPhone 13 (A2634) 二手5G手机 国行双卡双待 二手99新 蓝色 128G 全网通  95新
1000+,1699.00,信优速二手手机专营店,Apple iPhone X 二手苹果X 二手手机 移动联通电信4G手机 深空灰『赠20wPD快充』 256G 全新品牌电池（100%电池效率）9成新
54,4769.00,深得二手手机专营店,苹果Apple iPhone 12Pro 二手手机 苹果12Pro 二手苹果手机 全网通 双卡双待 银色 256G 全网通 二手95新
200+,4919.00,拾锦二手商品专营店,苹果13 Apple iPhone 13 全网通5G手机 国行双卡双待 星光色 256G 配20W快充 99成新
32,4799.00,果粉二手手机专营店,Apple iPhone 13 (A2634) 苹果13二手手机5G 99新 午夜色 256GB全网通『赠20W PD闪充』
5,4349.00,星潮二手手机专营店,Apple iPhone 12Pro 苹果12 Pro 二手5G 苹果手机 双卡双待 银色 256G全网通【送20W快充】 95新
67,1999.00,京品严选二手手机专营店,Apple iPhone XS MAX 苹果xsmax 二手苹果手机 双卡双待 4G全网通 银色 64G 全网通 9成新
25,4188.00,乐亨优品二手商品专营店,苹果 iPhone 12 苹果12国行 双卡全网通5G 6.1英寸 二手手机 白色 256G 全网通【99新】
0,9159.00,八滢星手机通讯专营店,Apple iPhone 14 Pro (A2892) 支持移动联通电信5G 双卡双待手机 暗紫色 256GB
13,7129.00,万事达二手手机专营店,苹果 iPhone 13ProMax 国行二手手机双卡5G全网通6.7大屏工作机备用机拍照性能机 99新 远峰蓝 128GB
200+,3899.00,忠诚优品二手手机专营店,Apple iPhone 11 Pro Max 苹果11promax手机 二手手机 二手95新 银色 256G 全网通
5,4349.00,星潮二手手机专营店,Apple iPhone 12Pro 苹果12 Pro 二手5G 苹果手机 双卡双待 银色 256G全网通【送20W快充】 95新
25,4188.00,乐亨优品二手商品专营店,苹果 iPhone 12 苹果12国行 双卡全网通5G 6.1英寸 二手手机 白色 256G 全网通【99新】
0,9159.00,八滢星手机通讯专营店,Apple iPhone 14 Pro (A2892) 支持移动联通电信5G 双卡双待手机 暗紫色 256GB
13,7129.00,万事达二手手机专营店,苹果 iPhone 13ProMax 国行二手手机双卡5G全网通6.7大屏工作机备用机拍照性能机 99新 远峰蓝 128GB
10,3698.00,众致优品二手手机专营店,Apple iPhone 11 Pro国行二手苹果11pro手机 双卡双待
200+,3899.00,忠诚优品二手手机专营店,Apple iPhone 11 Pro Max 苹果11promax手机 二手手机 二手95新 银色 256G 全网通
6,5449.00,乐亨优品二手商品专营店,苹果 iPhone 12 Pro Max 6.7英寸 国行全网通 5G 双卡双待 二手手机 金色 6+128G 99成新
51,6299.00,拍拍严选尖货旗舰店,【资源机】Apple 苹果13 iPhone 13 二手手机 5G手机 全网通 拍拍严选 粉色 512G
0,9250.00,未解之谜手机专营店,Apple 苹果 iPhone 13 Pro (A2639)5G 双卡双待 手机 苍岭绿色 全网通 256GB 官方标配
77,1638.00,博之襄二手手机专营店,Apple 苹果8plus iPhone 8plus 二手手机 二手苹果手机 深空灰 256G【品牌电池100%+品牌20W闪充】9成新
11,4868.00,辉煌二手商品专营店,Apple iPhone 12 Pro 苹果 12 Pro 国行6.1寸 全网通5G 双卡双待 石墨色 512G 9成新
80,5999.00,抖机优品二手手机专营店,Apple iPhone 11 Pro (A2217) 苹果11Pro 二手手机99新 银色 512G 全网通『赠18W PD闪充』
0,2985.00,柏新优品二手手机专营店,Apple iPhone 12(A2404)二手手机苹果12国行公开版5G双卡双待 红色 64G全网通 9成新
200+,2079.00,京严二手手机专营店,苹果 Apple 苹果11 iPhone 11 二手手机 二手苹果手机 双卡双待 国行全网通 黑色 64G全网通【赠配件套装】 99成新
0,2499.00,九州优品二手手机专营店,Apple iPhone Xs max X 苹果xsmax 国行全网通 二手苹果手机 二手手机 深空灰 Xsmax-256G【全网通】 9新
100+,2569.00,愉快二手手机专营店,苹果11 二手苹果手机 Apple iPhone 11 二手手机 95新 红色 128G全网通4G
0,7299.00,杰方手机通讯专营店,AppleAPPLE 苹果（Apple） iPhone 12 Pro (A2408) 256GB 办合约立减 石墨色 256GB
2,7488.00,乐亨优品二手商品专营店,Apple iPhone 13 Pro Max 全网通5G 国行双卡双待二手手机 远峰蓝色 256G 95成新
11,3299.00,靓机基地二手手机专营店,Apple 苹果 iPhone 11 苹果11 二手手机 二手苹果手机 双卡 双待 国行 3网通用 白色 256G【原机原电-电池效能中等】送配件基础套装 99成新
0,8319.00,俊起飞扬专营店,APPLE iPhone 12 Pro Max (A2412) 256GB海蓝色 全网通5G可办合约 银色 256GB
500+,3119.00,首昕二手手机专营店,苹果 Apple XS Max iPhone xs max 国行MAX二手手机双卡双待 二手95成新 深空灰色【赠：5件套】 512G
200+,6288.00,优锋派二手商品专营店,Apple iPhone 13 Pro (A2639) 双卡5G手机 二手苹果13Pro 二手手机 石墨色 128G【联保一年】
7,8388.00,松锐手机专营店,Apple 苹果 iPhone 14 Pro (A2892) 支持移动联通电信5G 可选合约机 银色 标准版128G
0,6349.00,京品严选二手手机专营店,Apple iPhone 13 Pro 苹果13Pro二手苹果手机国行原装 双卡双待 银色 128G 全网通 95成新
0,1649.00,来鸭数码二手手机专营店,Apple iPhone XS 苹果xs 国行二手苹果手机 5.8英寸 银色 64G 95新
0,8098.00,机掌柜二手手机专营店,苹果13ProMax Apple iPhone 13ProMax 二手5G手机 远峰蓝 苹果13ProMax 256G【送20W品牌快充】 准新机 激活未使用
9,1998.00,友有严选二手手机专营店,Apple 苹果X 二手苹果手机 iPhone X  国行全网通 二手非5G手机 学生机 深空灰色 256G 全网通 9成新
0,7999.00,好帮家手机通讯专营店,Apple 苹果 iPhone 11Pro 手机 可办合约 暗夜绿色 合约购机立减100
0,2599.00,拾锦二手商品专营店,苹果xsmax Apple iPhone XS MAX 双卡双待 国行 二手手机 银色 256G 全网通 95成新
0,55555.00,拍拍严选官方旗舰店,Apple 苹果 iPhone 14 Pro (A2892)  二手手机 5G通 双卡 95新银色 512G
0,7999.00,好帮家手机通讯专营店,Apple 苹果 iPhone 11Pro 手机 可办合约 暗夜绿色 合约购机立减100
0,2599.00,拾锦二手商品专营店,苹果xsmax Apple iPhone XS MAX 双卡双待 国行 二手手机 银色 256G 全网通 95成新
0,55555.00,拍拍严选官方旗舰店,Apple 苹果 iPhone 14 Pro (A2892)  二手手机 5G通 双卡 95新银色 512G
14,3059.00,发靓机优品二手手机专营店,Apple iPhone 12mini 二手手机  国行全网通 二手苹果
100+,2459.00,机淘淘二手商品专营店,Apple iPhone XR 苹果XR 国行苹果二手机 双卡双待 A12处理器 二手手机 99新 蓝色 256G 全网通【电池100充电循环】
1,4199.00,来鸭数码二手手机专营店,苹果13 Apple iPhone 13 二手苹果手机 双卡双待5G 国行全网通 蓝色 128G 9成新
0,4280.00,群智优品二手手机专营店,Apple iPhone 12 二手手机 资源机 苹果12手机 二手大陆国行双卡5G  99新 紫色 256GB
3,6209.00,发靓机优品二手手机专营店,Apple iPhone 13 二手手机  国行全网通双卡双待  二手苹果
21,2459.00,机淘淘二手商品专营店,Apple iPhone XR 苹果XR 国行苹果二手机 双卡双待 二手手机 A12处理器 99新 红色 256GB【电池100充电循环】 99成新
67,12999.00,重庆电信京东自营旗舰店,Apple iPhone 13 Pro Max (A2644) 1TB 远峰蓝色 支持移动联通电信5G 双卡双待手机
2,11499.00,云南联通京东自营旗舰店,Apple iPhone 14 Pro (A2892) 512GB 暗紫色 支持移动联通电信5G 双卡双待手机【开心套装】
0,13319.00,拍拍严选官方旗舰店,Apple 苹果 iPhone 14 Pro Max (A2896) 二手手机 5G通 95新深空黑色 1T
13,4479.00,京优客二手手机专营店,苹果 Apple iPhone 12 Pro 苹果12 Pro国行原装二手5G双卡全网通游戏手机 金色[赠配PD20w快充] 256G全网通 99成新
48,3228.00,万事达二手手机专营店,Apple 苹果 iPhone 12 二手手机国行全网通 双卡5G 学生机 工作机备用机 95新 蓝色 128GB 【公开版5G】 95成新
7,3378.00,淘靓机二手手机专营店,Apple iPhone 11 Pro Max 苹果11PM 国行原装二手手机 双卡通 银色【赠配件大礼包】 95新64G全网通
0,4988.00,神锌讯数码专营店,Apple APPLE iPhone 13(A2634)支持移动联通电信5G双卡双待 星光色 128GB
0,8909.01,cdf会员购海南旗舰店,苹果 Apple iPhone 14 Pro Max 暗夜紫+128GB N100891
200+,1518.00,万事达二手手机专营店,Apple iPhone SE2 苹果se2手机 国行全网通二手手机学生机备用机性能机工作机 99新 黑色 128GB
0,4888.00,淘靓机二手手机专营店,Apple 苹果 iPhone 13 二手手机 国行全网通 5G 星光色 256G【品牌电池100+快充20W】 99新全网通
6,11699.00,重庆电信京东自营旗舰店,Apple iPhone 14 Pro (A2892) 512GB 深空黑色 支持移动联通电信5G 双卡双待手机【开心套装】
5,3549.00,机淘淘二手商品专营店,Apple iPhone SE3 2022款 A15仿生芯片 苹果手机准新机 苹果5G二手手机资源机 星光色 256G 准新
100+,745.00,谷风羽二手手机专营店,苹果7手机 Apple iPhone 7 二手手机 二手苹果手机 国行 9成新 红色 128G全网通
9,2459.00,机淘淘二手商品专营店,Apple iPhone XR 国行苹果XR 苹果二手机 A12处理器 双卡双待 二手手机 99新 黑色 256GB【电池100充电循环】
6,3699.00,小意思二手商品专营店,Apple iPhone 11 Pro max 苹果11Promax二手手机 二手苹果手机 95新 银色 64G全网通
0,7599.00,八连星手机专营店,苹果（Apple） Apple iPhone 12 Pro (A2408) 256GB 办合约立减 石墨色 256GB
3,9399.00,布爷3C数码买手店,Apple iPhone 14 Pro Max (A2896)   支持移动联通电信5G 双卡双待 暗紫色 128GB
0,8899.00,名品汇手机通讯买手店,Apple/苹果 iPhone 13 Pro苹果13promax旗舰手机 13Pro  金【6.1英寸】 美版 无锁 512GB
0,2299.00,来鸭数码二手手机专营店,Apple iPhone SE3 苹果se3手机 二手手机 资源机 星光色 64G 99新
0,9099.00,云南联通京东自营旗舰店,Apple iPhone 14 Pro (A2892) 256GB 暗紫色 支持移动联通电信5G 双卡双待手机【开心套装】
0,10499.00,龙志达手机通讯专营店,苹果（Apple） Apple iPhone 14 Pro (A2892) 支持移动联通电信5G 暗紫色 256GB
0,4089.00,八连星手机专营店,苹果（Apple） Apple 苹果 iPhone 11 手机全网通4G手机 移动联通电信ios 简装版 紫色 全网通 128G
0,7299.00,卫工手机专营店,苹果（Apple） APPLE Apple 苹果 iPhone 12 Pro (A2408) 石墨色 256GB
37,20.00,友有严选二手手机专营店,Apple 苹果 iPhone 全系列换屏苹果X/XsMax/11/12/13原装屏幕总成维修 准新 原厂屏密封胶
66,398.00,乐七二手商品专营店,Apple 苹果 iPhone 全系列换屏苹果X/XsMax/11/12/13原装屏幕总成维修 准新 寄修服务 原装电池
5万+,8799.00,Apple产品京东自营旗舰店,Apple iPhone 13 Pro (A2639) 256GB 苍岭绿色 支持移动联通电信5G 双卡双待手机 合约机 购机补贴版
50万+,8899.00,Apple产品京东自营旗舰店,Apple iPhone 13 Pro(A2639)256GB 苍岭绿色 支持移动联通电信5G 双卡双待手机
200+,8399.00,中国移动终端京东自营旗舰店,Apple iPhone 14 Pro  (A2892) 256GB 暗紫色 支持移动联通电信5G 双卡双待手机
0,8899.00,1号会员店,Apple iPhone 14 Pro (A2892) 256GB 暗紫色 支持移动联通电信5G 双卡双待手机1号店
13,4748.00,京东移动生态自营专区,Apple iPhone 13 星光色 128GB A15仿生芯片 支持移动联通电信5G 双卡双待手机
5万+,9747.00,Apple产品京东自营旗舰店,Apple iPhone 13 Pro(A2639)256GB 苍岭绿色 支持移动联通电信5G 双卡双待手机【1年期官方AppleCare+版】
10万+,5399.00,中国移动官方旗舰店,Apple iPhone 13 (A2634) 128GB 蓝色 支持移动联通电信5G 双卡双待手机 苹果合约机 移动用户专享
2万+,5399.00,中国联通京东自营旗舰店,Apple iPhone 13 (A2634) 128GB 粉色 支持移动联通电信5G 双卡双待手机【预约抽签购】
5万+,5399.00,中国联通京东自营旗舰店,Apple iPhone 13 (A2634) 128GB 蓝色 支持移动联通电信5G 双卡双待手机【预约抽签购】
2000+,5999.00,中国移动官方旗舰店,Apple iPhone 14 (A2884) 128GB 星光色 支持移动联通电信5G 双卡双待手机 苹果合约机 移动用户专享
5万+,8847.00,Apple产品京东自营旗舰店,Apple iPhone 13 Pro(A2639)128GB 苍岭绿色 支持移动联通电信5G 双卡双待手机【1年期官方AppleCare+版】
10,3499.00,三火全球买手店,Apple iPhone 12 mini手机 苹果12mini 支持移动联通电信5G通 苹果智能手机 12 mini 黑色 128GB【全新库存机】
9,6299.00,三火全球买手店,Apple iPhone 苹果12系列苹果12ProMax手机 支持移动联通电信5G 全新机 12 Pro Max【6.7英寸】蓝色 256GB 【公开版】全新库存新机
5000+,9958.00,京东电竞手机官方旗舰店,【京东电竞】Apple 苹果13Pro(A2639) iPhone 13 Pro全网通5G手机 苍岭绿色 512GB【官方标配】
5000+,8398.00,京东电竞手机官方旗舰店,【京东电竞】Apple 苹果 iPhone 13 Pro Max (A2644)全网通5G手机 苍岭绿色 128GB【官方标配】
1000+,2949.00,拍拍严选尖货旗舰店,【仅激活未使用】苹果 Apple iPhone 12 mini国行 展示机 二手手机 99新黑色 64G
2,3898.00,云达手机专营店,Apple iPhone 12 mini (A2400)  手机 支持移动联通电信5G 紫色 128GB
5000+,5399.00,中国联通京东自营旗舰店,Apple iPhone 13 mini (A2629) 256GB 蓝色 手机 支持移动联通电信5G【大王卡】
5000+,2499.00,数码海外京东自营专区,Apple苹果 iPhone SE3 (第三代) 64GB 白色 移动联通电信5G手机 未激活无锁机
1000+,659.00,拍拍严选官方旗舰店,Apple iPhone 6 苹果6二手手机 金色 32G
8,6999.00,京东手机优选自营旗舰店,Apple iPhone 12 Pro (A2408) 256GB 海蓝色
2000+,7999.00,京东移动生态自营专区,Apple iPhone 14 Pro (A2892) 128GB 暗紫色 支持移动联通电信5G 双卡双待手机
72,3078.00,柒静绗数码买手店,Apple iPhone 12 pro       /苹果 12promax 智能拍照游戏三网5G手机
200+,6098.00,鑫曙手机买手店,【现货】 Apple/苹果 iPhone 13promax 美版有锁 单卡 全新机 支持移动联通 远峰蓝 单机 256GB 美版有锁带卡贴
1万+,11399.00,中国移动官方旗舰店,Apple iPhone 13 Pro (A2639) 1TB 远峰蓝色 支持移动联通电信5G 双卡双待手机 苹果合约机 移动用户专享
1000+,3500.00,京东国际保税现货官方直营店,【国内保税仓】apple苹果 iPhone SE3 (第三代) 64GB/120GB  未激活无锁机 128GB 黑色
200+,2158.00,XINKE海外专营店,Apple iPhone 11 （美版有锁激活）移动联通电信单卡4G手机
2,9899.00,1号会员店,Apple iPhone 14 Pro Max (A2896) 256GB 银色 支持移动联通电信5G 双卡双待手机 ·1号店
2,3898.00,云达手机专营店,Apple iPhone 12 mini (A2400)  手机 支持移动联通电信5G 紫色 128GB
